Date,Meal,Block,Portion_Type,Served_Count,Avg_Weight_kg,Prepared_kg,Consumed_kg,Wasted_kg
2024-10-10,Lunch,A,Quarter,112,0.1,11.2,10.84,0.36
2024-10-10,Lunch,B,Full,64,0.25,16.0,14.09,1.91
2024-10-10,Lunch,B,Half,86,0.2,17.2,14.35,2.85
2024-10-10,Lunch,B,Quarter,45,0.1,4.5,3.65,0.85
2024-10-10,Lunch,C,Full,112,0.25,28.0,22.97,5.03
2024-10-10,Lunch,C,Half,144,0.2,28.8,24.92,3.88
2024-10-10,Lunch,C,Quarter,91,0.1,9.1,8.56,0.54
2024-10-10,Lunch,D,Full,52,0.25,13.0,11.64,1.36
2024-10-10,Lunch,D,Half,148,0.2,29.6,23.4,6.2
2024-10-10,Lunch,D,Quarter,82,0.1,8.2,6.41,1.79
2024-10-10,Dinner,A,Full,129,0.25,32.25,31.74,0.51
2024-10-10,Dinner,A,Half,111,0.2,22.2,21.25,0.95
2024-10-10,Dinner,A,Quarter,45,0.1,4.5,3.7,0.8
2024-10-10,Dinner,B,Full,98,0.25,24.5,20.54,3.96
2024-10-10,Dinner,B,Half,107,0.2,21.4,17.06,4.34
2024-10-10,Dinner,B,Quarter,40,0.1,4.0,3.13,0.87
2024-10-10,Dinner,C,Full,108,0.25,27.0,24.43,2.57
2024-10-10,Dinner,C,Half,85,0.2,17.0,13.03,3.97
2024-10-10,Dinner,C,Quarter,59,0.1,5.9,5.61,0.29
2024-10-10,Dinner,D,Full,101,0.25,25.25,21.34,3.91
2024-10-10,Dinner,D,Half,46,0.2,9.2,8.79,0.41
2024-10-10,Dinner,D,Quarter,52,0.1,5.2,4.94,0.26
2024-10-11,Lunch,A,Full,65,0.25,16.25,13.18,3.07
2024-10-11,Lunch,A,Half,88,0.2,17.6,16.02,1.58
2024-10-11,Lunch,A,Quarter,70,0.1,7.0,6.7,0.3
2024-10-11,Lunch,B,Full,93,0.25,23.25,22.92,0.33
2024-10-11,Lunch,B,Half,88,0.2,17.6,15.51,2.09
2024-10-11,Lunch,B,Quarter,109,0.1,10.9,10.28,0.62
2024-10-11,Lunch,C,Full,58,0.25,14.5,14.24,0.26
2024-10-11,Lunch,C,Half,98,0.2,19.6,17.38,2.22
2024-10-11,Lunch,C,Quarter,82,0.1,8.2,7.17,1.03
2024-10-11,Lunch,D,Full,118,0.25,29.5,25.11,4.39
2024-10-11,Lunch,D,Half,134,0.2,26.8,25.8,1.0
2024-10-11,Lunch,D,Quarter,81,0.1,8.1,7.88,0.22
2024-10-11,Dinner,A,Full,119,0.25,29.75,25.91,3.84
2024-10-11,Dinner,A,Half,51,0.2,10.2,8.49,1.71
2024-10-11,Dinner,A,Quarter,126,0.1,12.6,11.51,1.09
2024-10-11,Dinner,B,Full,132,0.25,33.0,25.89,7.11
2024-10-11,Dinner,B,Half,51,0.2,10.2,9.84,0.36
2024-10-11,Dinner,B,Quarter,111,0.1,11.1,10.05,1.05
2024-10-11,Dinner,C,Full,118,0.25,29.5,26.0,3.5
2024-10-11,Dinner,C,Half,127,0.2,25.4,23.24,2.16
2024-10-11,Dinner,C,Quarter,110,0.1,11.0,9.91,1.09
2024-10-11,Dinner,D,Full,141,0.25,35.25,32.63,2.62
2024-10-11,Dinner,D,Half,41,0.2,8.2,6.65,1.55
2024-10-11,Dinner,D,Quarter,106,0.1,10.6,8.32,2.28
2024-10-12,Lunch,A,Full,117,0.25,29.25,23.06,6.19
2024-10-12,Lunch,A,Half,123,0.2,24.6,21.42,3.18
2024-10-12,Lunch,A,Quarter,103,0.1,10.3,9.28,1.02
2024-10-12,Lunch,B,Full,128,0.25,32.0,27.76,4.24
2024-10-12,Lunch,B,Half,104,0.2,20.8,20.42,0.38
2024-10-12,Lunch,B,Quarter,102,0.1,10.2,8.41,1.79
2024-10-12,Lunch,C,Full,100,0.25,25.0,24.74,0.26
2024-10-12,Lunch,C,Half,83,0.2,16.6,14.73,1.87
2024-10-12,Lunch,C,Quarter,98,0.1,9.8,8.32,1.48
2024-10-12,Lunch,D,Full,103,0.25,25.75,22.46,3.29
2024-10-12,Lunch,D,Half,67,0.2,13.4,11.42,1.98
2024-10-12,Lunch,D,Quarter,57,0.1,5.7,5.22,0.48
2024-10-12,Dinner,A,Full,51,0.25,12.75,10.37,2.38
2024-10-12,Dinner,A,Half,128,0.2,25.6,20.92,4.68
2024-10-12,Dinner,A,Quarter,150,0.1,15.0,12.95,2.05
2024-10-12,Dinner,B,Full,53,0.25,13.25,10.8,2.45
2024-10-12,Dinner,B,Half,50,0.2,10.0,8.34,1.66
2024-10-12,Dinner,B,Quarter,42,0.1,4.2,4.02,0.18
2024-10-12,Dinner,C,Full,42,0.25,10.5,8.2,2.3
2024-10-12,Dinner,C,Half,54,0.2,10.8,8.19,2.61
2024-10-12,Dinner,C,Quarter,68,0.1,6.8,5.71,1.09
2024-10-12,Dinner,D,Full,84,0.25,21.0,20.61,0.39
2024-10-12,Dinner,D,Half,56,0.2,11.2,10.15,1.05
2024-10-12,Dinner,D,Quarter,126,0.1,12.6,11.37,1.23
2024-10-13,Lunch,A,Full,45,0.25,11.25,10.21,1.04
2024-10-13,Lunch,A,Half,49,0.2,9.8,8.46,1.34
2024-10-13,Lunch,A,Quarter,40,0.1,4.0,3.23,0.77
2024-10-13,Lunch,B,Full,46,0.25,11.5,8.85,2.65
2024-10-13,Lunch,B,Half,66,0.2,13.2,12.78,0.42
2024-10-13,Lunch,B,Quarter,101,0.1,10.1,9.72,0.38
2024-10-13,Lunch,C,Full,85,0.25,21.25,17.81,3.44
2024-10-13,Lunch,C,Half,128,0.2,25.6,23.37,2.23
2024-10-13,Lunch,C,Quarter,79,0.1,7.9,7.64,0.26
2024-10-13,Lunch,D,Full,133,0.25,33.25,26.33,6.92
2024-10-13,Lunch,D,Half,73,0.2,14.6,14.22,0.38
2024-10-13,Lunch,D,Quarter,102,0.1,10.2,8.83,1.37
2024-10-13,Dinner,A,Full,128,0.25,32.0,31.7,0.3
2024-10-13,Dinner,A,Half,60,0.2,12.0,11.42,0.58
2024-10-13,Dinner,A,Quarter,52,0.1,5.2,4.48,0.72
2024-10-13,Dinner,B,Full,99,0.25,24.75,19.96,4.79
2024-10-13,Dinner,B,Half,75,0.2,15.0,11.28,3.72
2024-10-13,Dinner,B,Quarter,50,0.1,5.0,4.63,0.37
2024-10-13,Dinner,C,Full,111,0.25,27.75,26.55,1.2
2024-10-13,Dinner,C,Half,133,0.2,26.6,24.52,2.08
2024-10-13,Dinner,C,Quarter,68,0.1,6.8,6.34,0.46
2024-10-13,Dinner,D,Full,67,0.25,16.75,13.54,3.21
2024-10-13,Dinner,D,Half,141,0.2,28.2,25.66,2.54
2024-10-13,Dinner,D,Quarter,42,0.1,4.2,3.87,0.33
2024-10-14,Lunch,A,Full,75,0.25,18.75,14.69,4.06
2024-10-14,Lunch,A,Half,94,0.2,18.8,14.38,4.42
2024-10-14,Lunch,A,Quarter,50,0.1,5.0,3.92,1.08
2024-10-14,Lunch,B,Full,57,0.25,14.25,11.96,2.29
2024-10-14,Lunch,B,Half,97,0.2,19.4,17.36,2.04
2024-10-14,Lunch,B,Quarter,86,0.1,8.6,7.19,1.41
2024-10-14,Lunch,C,Full,64,0.25,16.0,13.46,2.54
2024-10-14,Lunch,C,Half,73,0.2,14.6,12.82,1.78
2024-10-14,Lunch,C,Quarter,40,0.1,4.0,3.93,0.07
2024-10-14,Lunch,D,Full,138,0.25,34.5,33.56,0.94
2024-10-14,Lunch,D,Half,54,0.2,10.8,10.38,0.42
2024-10-14,Lunch,D,Quarter,128,0.1,12.8,11.86,0.94
2024-10-14,Dinner,A,Full,51,0.25,12.75,11.98,0.77
2024-10-14,Dinner,A,Half,118,0.2,23.6,19.96,3.64
2024-10-14,Dinner,A,Quarter,68,0.1,6.8,5.56,1.24
2024-10-14,Dinner,B,Full,82,0.25,20.5,17.57,2.93
2024-10-14,Dinner,B,Half,115,0.2,23.0,20.47,2.53
2024-10-14,Dinner,B,Quarter,53,0.1,5.3,4.52,0.78
2024-10-14,Dinner,C,Full,82,0.25,20.5,15.74,4.76
2024-10-14,Dinner,C,Half,56,0.2,11.2,10.93,0.27
2024-10-14,Dinner,C,Quarter,69,0.1,6.9,6.07,0.83
2024-10-14,Dinner,D,Full,127,0.25,31.75,27.54,4.21
2024-10-14,Dinner,D,Half,81,0.2,16.2,15.49,0.71
2024-10-14,Dinner,D,Quarter,104,0.1,10.4,7.86,2.54
2024-10-15,Lunch,A,Full,148,0.25,37.0,30.13,6.87
2024-10-15,Lunch,A,Half,96,0.2,19.2,18.15,1.05
2024-10-15,Lunch,A,Quarter,109,0.1,10.9,9.83,1.07
2024-10-15,Lunch,B,Full,150,0.25,37.5,31.76,5.74
2024-10-15,Lunch,B,Half,105,0.2,21.0,19.17,1.83
2024-10-15,Lunch,B,Quarter,72,0.1,7.2,5.92,1.28
2024-10-15,Lunch,C,Full,68,0.25,17.0,14.62,2.38
2024-10-15,Lunch,C,Half,131,0.2,26.2,22.71,3.49
2024-10-15,Lunch,C,Quarter,85,0.1,8.5,6.5,2.0
2024-10-15,Lunch,D,Full,122,0.25,30.5,25.18,5.32
2024-10-15,Lunch,D,Half,67,0.2,13.4,10.95,2.45
2024-10-15,Lunch,D,Quarter,69,0.1,6.9,6.67,0.23
2024-10-15,Dinner,A,Full,141,0.25,35.25,33.2,2.05
2024-10-15,Dinner,A,Half,86,0.2,17.2,15.49,1.71
2024-10-15,Dinner,A,Quarter,62,0.1,6.2,5.8,0.4
2024-10-15,Dinner,B,Full,69,0.25,17.25,13.74,3.51
2024-10-15,Dinner,B,Half,47,0.2,9.4,7.93,1.47
2024-10-15,Dinner,B,Quarter,61,0.1,6.1,5.26,0.84
2024-10-15,Dinner,C,Full,87,0.25,21.75,21.72,0.03
2024-10-15,Dinner,C,Half,50,0.2,10.0,8.47,1.53
2024-10-15,Dinner,C,Quarter,78,0.1,7.8,6.28,1.52
2024-10-15,Dinner,D,Full,133,0.25,33.25,28.48,4.77
2024-10-15,Dinner,D,Half,94,0.2,18.8,15.5,3.3
2024-10-15,Dinner,D,Quarter,66,0.1,6.6,5.36,1.24
2024-10-16,Lunch,A,Full,104,0.25,26.0,25.27,0.73
2024-10-16,Lunch,A,Half,52,0.2,10.4,8.02,2.38
2024-10-16,Lunch,A,Quarter,83,0.1,8.3,6.52,1.78
2024-10-16,Lunch,B,Full,118,0.25,29.5,24.68,4.82
2024-10-16,Lunch,B,Half,66,0.2,13.2,12.54,0.66
2024-10-16,Lunch,B,Quarter,142,0.1,14.2,14.12,0.08
2024-10-16,Lunch,C,Full,77,0.25,19.25,17.26,1.99
2024-10-16,Lunch,C,Half,138,0.2,27.6,22.8,4.8
2024-10-16,Lunch,C,Quarter,96,0.1,9.6,8.35,1.25
2024-10-16,Lunch,D,Full,137,0.25,34.25,27.44,6.81
2024-10-16,Lunch,D,Half,92,0.2,18.4,15.18,3.22
2024-10-16,Lunch,D,Quarter,46,0.1,4.6,3.5,1.1
2024-10-16,Dinner,A,Full,109,0.25,27.25,24.55,2.7
2024-10-16,Dinner,A,Half,63,0.2,12.6,10.81,1.79
2024-10-16,Dinner,A,Quarter,95,0.1,9.5,7.19,2.31
2024-10-16,Dinner,B,Full,110,0.25,27.5,21.12,6.38
2024-10-16,Dinner,B,Half,130,0.2,26.0,21.3,4.7
2024-10-16,Dinner,B,Quarter,135,0.1,13.5,11.5,2.0
2024-10-16,Dinner,C,Full,87,0.25,21.75,18.59,3.16
2024-10-16,Dinner,C,Half,125,0.2,25.0,19.36,5.64
2024-10-16,Dinner,C,Quarter,58,0.1,5.8,5.14,0.66
2024-10-16,Dinner,D,Full,142,0.25,35.5,34.1,1.4
2024-10-16,Dinner,D,Half,134,0.2,26.8,21.91,4.89
2024-10-16,Dinner,D,Quarter,110,0.1,11.0,10.53,0.47
2024-10-17,Lunch,A,Full,107,0.25,26.75,25.19,1.56
2024-10-17,Lunch,A,Half,136,0.2,27.2,26.29,0.91
2024-10-17,Lunch,A,Quarter,83,0.1,8.3,6.24,2.06
2024-10-17,Lunch,B,Full,124,0.25,31.0,23.34,7.66
2024-10-17,Lunch,B,Half,109,0.2,21.8,16.47,5.33
2024-10-17,Lunch,B,Quarter,91,0.1,9.1,7.23,1.87
2024-10-17,Lunch,C,Full,51,0.25,12.75,10.06,2.69
2024-10-17,Lunch,C,Half,75,0.2,15.0,13.19,1.81
2024-10-17,Lunch,C,Quarter,79,0.1,7.9,6.76,1.14
2024-10-17,Lunch,D,Full,120,0.25,30.0,22.72,7.28
2024-10-17,Lunch,D,Half,142,0.2,28.4,25.22,3.18
2024-10-17,Lunch,D,Quarter,108,0.1,10.8,10.73,0.07
2024-10-17,Dinner,A,Full,100,0.25,25.0,22.01,2.99
2024-10-17,Dinner,A,Half,98,0.2,19.6,16.77,2.83
2024-10-17,Dinner,A,Quarter,120,0.1,12.0,11.9,0.1
2024-10-17,Dinner,B,Full,74,0.25,18.5,16.02,2.48
2024-10-17,Dinner,B,Half,70,0.2,14.0,10.5,3.5
2024-10-17,Dinner,B,Quarter,142,0.1,14.2,13.4,0.8
2024-10-17,Dinner,C,Full,56,0.25,14.0,13.11,0.89
2024-10-17,Dinner,C,Half,128,0.2,25.6,23.01,2.59
2024-10-17,Dinner,C,Quarter,79,0.1,7.9,7.71,0.19
2024-10-17,Dinner,D,Full,77,0.25,19.25,17.08,2.17
2024-10-17,Dinner,D,Half,124,0.2,24.8,24.21,0.59
2024-10-17,Dinner,D,Quarter,47,0.1,4.7,3.9,0.8
2024-10-18,Lunch,A,Full,110,0.25,27.5,22.46,5.04
2024-10-18,Lunch,A,Half,42,0.2,8.4,7.58,0.82
2024-10-18,Lunch,A,Quarter,142,0.1,14.2,13.18,1.02
2024-10-18,Lunch,B,Full,79,0.25,19.75,16.47,3.28
2024-10-18,Lunch,B,Half,59,0.2,11.8,11.34,0.46
2024-10-18,Lunch,B,Quarter,112,0.1,11.2,9.94,1.26
2024-10-18,Lunch,C,Full,135,0.25,33.75,25.51,8.24
2024-10-18,Lunch,C,Half,91,0.2,18.2,15.58,2.62
2024-10-18,Lunch,C,Quarter,141,0.1,14.1,10.63,3.47
2024-10-18,Lunch,D,Full,90,0.25,22.5,22.09,0.41
2024-10-18,Lunch,D,Half,86,0.2,17.2,17.11,0.09
2024-10-18,Lunch,D,Quarter,142,0.1,14.2,11.7,2.5
2024-10-18,Dinner,A,Full,97,0.25,24.25,21.72,2.53
2024-10-18,Dinner,A,Half,134,0.2,26.8,20.52,6.28
2024-10-18,Dinner,A,Quarter,112,0.1,11.2,10.34,0.86
2024-10-18,Dinner,B,Full,135,0.25,33.75,30.57,3.18
2024-10-18,Dinner,B,Half,135,0.2,27.0,24.39,2.61
2024-10-18,Dinner,B,Quarter,70,0.1,7.0,6.92,0.08
2024-10-18,Dinner,C,Full,112,0.25,28.0,26.6,1.4
2024-10-18,Dinner,C,Half,136,0.2,27.2,20.56,6.64
2024-10-18,Dinner,C,Quarter,96,0.1,9.6,8.89,0.71
2024-10-18,Dinner,D,Full,54,0.25,13.5,11.27,2.23
2024-10-18,Dinner,D,Half,130,0.2,26.0,25.62,0.38
2024-10-18,Dinner,D,Quarter,144,0.1,14.4,12.36,2.04
2024-10-19,Lunch,A,Full,44,0.25,11.0,9.66,1.34
2024-10-19,Lunch,A,Half,73,0.2,14.6,11.81,2.79
2024-10-19,Lunch,A,Quarter,47,0.1,4.7,4.39,0.31
2024-10-19,Lunch,B,Full,80,0.25,20.0,18.31,1.69
2024-10-19,Lunch,B,Half,119,0.2,23.8,22.29,1.51
2024-10-19,Lunch,B,Quarter,107,0.1,10.7,8.62,2.08
2024-10-19,Lunch,C,Full,128,0.25,32.0,26.78,5.22
2024-10-19,Lunch,C,Half,131,0.2,26.2,22.87,3.33
2024-10-19,Lunch,C,Quarter,136,0.1,13.6,10.83,2.77
2024-10-19,Lunch,D,Full,54,0.25,13.5,11.58,1.92
2024-10-19,Lunch,D,Half,91,0.2,18.2,14.32,3.88
2024-10-19,Lunch,D,Quarter,92,0.1,9.2,8.43,0.77
2024-10-19,Dinner,A,Full,41,0.25,10.25,8.8,1.45
2024-10-19,Dinner,A,Half,94,0.2,18.8,16.24,2.56
2024-10-19,Dinner,A,Quarter,93,0.1,9.3,7.05,2.25
2024-10-19,Dinner,B,Full,81,0.25,20.25,20.24,0.01
2024-10-19,Dinner,B,Half,147,0.2,29.4,26.04,3.36
2024-10-19,Dinner,B,Quarter,52,0.1,5.2,5.13,0.07
2024-10-19,Dinner,C,Full,139,0.25,34.75,30.71,4.04
2024-10-19,Dinner,C,Half,65,0.2,13.0,10.66,2.34
2024-10-19,Dinner,C,Quarter,58,0.1,5.8,5.66,0.14
2024-10-19,Dinner,D,Full,126,0.25,31.5,25.02,6.48
2024-10-19,Dinner,D,Half,100,0.2,20.0,16.52,3.48
2024-10-19,Dinner,D,Quarter,64,0.1,6.4,5.36,1.04
2024-10-20,Lunch,A,Full,99,0.25,24.75,21.81,2.94
2024-10-20,Lunch,A,Half,147,0.2,29.4,22.63,6.77
2024-10-20,Lunch,A,Quarter,85,0.1,8.5,8.35,0.15
2024-10-20,Lunch,B,Full,144,0.25,36.0,35.87,0.13
2024-10-20,Lunch,B,Half,64,0.2,12.8,12.73,0.07
2024-10-20,Lunch,B,Quarter,113,0.1,11.3,11.26,0.04
2024-10-20,Lunch,C,Full,70,0.25,17.5,13.14,4.36
2024-10-20,Lunch,C,Half,78,0.2,15.6,13.65,1.95
2024-10-20,Lunch,C,Quarter,47,0.1,4.7,4.12,0.58
2024-10-20,Lunch,D,Full,72,0.25,18.0,17.59,0.41
2024-10-20,Lunch,D,Half,59,0.2,11.8,11.28,0.52
2024-10-20,Lunch,D,Quarter,66,0.1,6.6,5.84,0.76
2024-10-20,Dinner,A,Full,117,0.25,29.25,23.99,5.26
2024-10-20,Dinner,A,Half,95,0.2,19.0,14.98,4.02
2024-10-20,Dinner,A,Quarter,131,0.1,13.1,10.5,2.6
2024-10-20,Dinner,B,Full,85,0.25,21.25,20.3,0.95
2024-10-20,Dinner,B,Half,122,0.2,24.4,23.37,1.03
2024-10-20,Dinner,B,Quarter,120,0.1,12.0,10.71,1.29
2024-10-20,Dinner,C,Full,109,0.25,27.25,20.66,6.59
2024-10-20,Dinner,C,Half,94,0.2,18.8,15.71,3.09
2024-10-20,Dinner,C,Quarter,56,0.1,5.6,4.78,0.82
2024-10-20,Dinner,D,Full,48,0.25,12.0,10.52,1.48
2024-10-20,Dinner,D,Half,136,0.2,27.2,26.65,0.55
2024-10-20,Dinner,D,Quarter,55,0.1,5.5,5.18,0.32
2024-10-21,Lunch,A,Full,54,0.25,13.5,12.68,0.82
2024-10-21,Lunch,A,Half,106,0.2,21.2,18.54,2.66
2024-10-21,Lunch,A,Quarter,149,0.1,14.9,12.93,1.97
2024-10-21,Lunch,B,Full,99,0.25,24.75,24.61,0.14
2024-10-21,Lunch,B,Half,141,0.2,28.2,25.25,2.95
2024-10-21,Lunch,B,Quarter,50,0.1,5.0,4.47,0.53
2024-10-21,Lunch,C,Full,54,0.25,13.5,13.11,0.39
2024-10-21,Lunch,C,Half,106,0.2,21.2,19.96,1.24
2024-10-21,Lunch,C,Quarter,56,0.1,5.6,4.77,0.83
2024-10-21,Lunch,D,Full,111,0.25,27.75,26.35,1.4
2024-10-21,Lunch,D,Half,129,0.2,25.8,23.6,2.2
2024-10-21,Lunch,D,Quarter,43,0.1,4.3,3.76,0.54
2024-10-21,Dinner,A,Full,56,0.25,14.0,11.36,2.64
2024-10-21,Dinner,A,Half,114,0.2,22.8,20.74,2.06
2024-10-21,Dinner,A,Quarter,134,0.1,13.4,10.47,2.93
2024-10-21,Dinner,B,Full,49,0.25,12.25,11.22,1.03
2024-10-21,Dinner,B,Half,82,0.2,16.4,14.92,1.48
2024-10-21,Dinner,B,Quarter,55,0.1,5.5,5.19,0.31
2024-10-21,Dinner,C,Full,80,0.25,20.0,19.13,0.87
2024-10-21,Dinner,C,Half,64,0.2,12.8,12.24,0.56
2024-10-21,Dinner,C,Quarter,135,0.1,13.5,12.64,0.86
2024-10-21,Dinner,D,Full,105,0.25,26.25,23.61,2.64
2024-10-21,Dinner,D,Half,50,0.2,10.0,9.72,0.28
2024-10-21,Dinner,D,Quarter,121,0.1,12.1,11.49,0.61
2024-10-22,Lunch,A,Full,122,0.25,30.5,28.72,1.78
2024-10-22,Lunch,A,Half,113,0.2,22.6,19.26,3.34
2024-10-22,Lunch,A,Quarter,68,0.1,6.8,6.0,0.8
2024-10-22,Lunch,B,Full,139,0.25,34.75,26.77,7.98
2024-10-22,Lunch,B,Half,82,0.2,16.4,16.16,0.24
2024-10-22,Lunch,B,Quarter,117,0.1,11.7,10.97,0.73
2024-10-22,Lunch,C,Full,145,0.25,36.25,27.29,8.96
2024-10-22,Lunch,C,Half,44,0.2,8.8,8.35,0.45
2024-10-22,Lunch,C,Quarter,112,0.1,11.2,10.52,0.68
2024-10-22,Lunch,D,Full,149,0.25,37.25,31.59,5.66
2024-10-22,Lunch,D,Half,70,0.2,14.0,13.98,0.02
2024-10-22,Lunch,D,Quarter,71,0.1,7.1,6.3,0.8
2024-10-22,Dinner,A,Full,118,0.25,29.5,22.77,6.73
2024-10-22,Dinner,A,Half,43,0.2,8.6,8.46,0.14
2024-10-22,Dinner,A,Quarter,127,0.1,12.7,12.54,0.16
2024-10-22,Dinner,B,Full,85,0.25,21.25,21.16,0.09
2024-10-22,Dinner,B,Half,128,0.2,25.6,24.89,0.71
2024-10-22,Dinner,B,Quarter,50,0.1,5.0,3.98,1.02
2024-10-22,Dinner,C,Full,56,0.25,14.0,12.65,1.35
2024-10-22,Dinner,C,Half,135,0.2,27.0,23.64,3.36
2024-10-22,Dinner,C,Quarter,49,0.1,4.9,4.53,0.37
2024-10-22,Dinner,D,Full,52,0.25,13.0,10.18,2.82
2024-10-22,Dinner,D,Half,54,0.2,10.8,8.86,1.94
2024-10-22,Dinner,D,Quarter,69,0.1,6.9,5.98,0.92
2024-10-23,Lunch,A,Full,138,0.25,34.5,32.7,1.8
2024-10-23,Lunch,A,Half,101,0.2,20.2,16.41,3.79
2024-10-23,Lunch,A,Quarter,69,0.1,6.9,5.76,1.14
2024-10-23,Lunch,B,Full,73,0.25,18.25,14.26,3.99
2024-10-23,Lunch,B,Half,107,0.2,21.4,18.04,3.36
2024-10-23,Lunch,B,Quarter,110,0.1,11.0,9.46,1.54
2024-10-23,Lunch,C,Full,122,0.25,30.5,26.12,4.38
2024-10-23,Lunch,C,Half,137,0.2,27.4,22.59,4.81
2024-10-23,Lunch,C,Quarter,138,0.1,13.8,13.02,0.78
2024-10-23,Lunch,D,Full,79,0.25,19.75,17.67,2.08
2024-10-23,Lunch,D,Half,135,0.2,27.0,21.62,5.38
2024-10-23,Lunch,D,Quarter,41,0.1,4.1,3.4,0.7
2024-10-23,Dinner,A,Full,148,0.25,37.0,35.3,1.7
2024-10-23,Dinner,A,Half,55,0.2,11.0,9.67,1.33
2024-10-23,Dinner,A,Quarter,68,0.1,6.8,5.59,1.21
2024-10-23,Dinner,B,Full,57,0.25,14.25,12.52,1.73
2024-10-23,Dinner,B,Half,42,0.2,8.4,6.94,1.46
2024-10-23,Dinner,B,Quarter,105,0.1,10.5,8.87,1.63
2024-10-23,Dinner,C,Full,119,0.25,29.75,27.34,2.41
2024-10-23,Dinner,C,Half,93,0.2,18.6,17.22,1.38
2024-10-23,Dinner,C,Quarter,59,0.1,5.9,4.43,1.47
2024-10-23,Dinner,D,Full,49,0.25,12.25,10.02,2.23
2024-10-23,Dinner,D,Half,142,0.2,28.4,24.84,3.56
2024-10-23,Dinner,D,Quarter,51,0.1,5.1,4.4,0.7
2024-10-24,Lunch,A,Full,118,0.25,29.5,24.93,4.57
2024-10-24,Lunch,A,Half,75,0.2,15.0,11.67,3.33
2024-10-24,Lunch,A,Quarter,62,0.1,6.2,5.38,0.82
2024-10-24,Lunch,B,Full,74,0.25,18.5,17.91,0.59
2024-10-24,Lunch,B,Half,94,0.2,18.8,15.08,3.72
2024-10-24,Lunch,B,Quarter,98,0.1,9.8,7.59,2.21
2024-10-24,Lunch,C,Full,71,0.25,17.75,15.16,2.59
2024-10-24,Lunch,C,Half,145,0.2,29.0,25.33,3.67
2024-10-24,Lunch,C,Quarter,102,0.1,10.2,9.33,0.87
2024-10-24,Lunch,D,Full,115,0.25,28.75,24.22,4.53
2024-10-24,Lunch,D,Half,99,0.2,19.8,16.78,3.02
2024-10-24,Lunch,D,Quarter,101,0.1,10.1,7.68,2.42
2024-10-24,Dinner,A,Full,102,0.25,25.5,21.7,3.8
2024-10-24,Dinner,A,Half,104,0.2,20.8,20.01,0.79
2024-10-24,Dinner,A,Quarter,150,0.1,15.0,12.2,2.8
2024-10-24,Dinner,B,Full,56,0.25,14.0,10.53,3.47
2024-10-24,Dinner,B,Half,150,0.2,30.0,26.01,3.99
2024-10-24,Dinner,B,Quarter,53,0.1,5.3,4.46,0.84
2024-10-24,Dinner,C,Full,106,0.25,26.5,21.37,5.13
2024-10-24,Dinner,C,Half,80,0.2,16.0,12.47,3.53
2024-10-24,Dinner,C,Quarter,99,0.1,9.9,9.55,0.35
2024-10-24,Dinner,D,Full,42,0.25,10.5,8.78,1.72
2024-10-24,Dinner,D,Half,59,0.2,11.8,9.15,2.65
2024-10-24,Dinner,D,Quarter,139,0.1,13.9,11.09,2.81
2024-10-25,Lunch,A,Full,97,0.25,24.25,19.54,4.71
2024-10-25,Lunch,A,Half,124,0.2,24.8,18.75,6.05
2024-10-25,Lunch,A,Quarter,66,0.1,6.6,5.31,1.29
2024-10-25,Lunch,B,Full,95,0.25,23.75,20.19,3.56
2024-10-25,Lunch,B,Half,100,0.2,20.0,19.53,0.47
2024-10-25,Lunch,B,Quarter,68,0.1,6.8,5.87,0.93
2024-10-25,Lunch,C,Full,86,0.25,21.5,19.05,2.45
2024-10-25,Lunch,C,Half,110,0.2,22.0,17.52,4.48
2024-10-25,Lunch,C,Quarter,120,0.1,12.0,9.63,2.37
2024-10-25,Lunch,D,Full,120,0.25,30.0,27.09,2.91
2024-10-25,Lunch,D,Half,134,0.2,26.8,21.04,5.76
2024-10-25,Lunch,D,Quarter,40,0.1,4.0,3.99,0.01
2024-10-25,Dinner,A,Full,130,0.25,32.5,26.09,6.41
2024-10-25,Dinner,A,Half,142,0.2,28.4,25.62,2.78
2024-10-25,Dinner,A,Quarter,76,0.1,7.6,7.54,0.06
2024-10-25,Dinner,B,Full,40,0.25,10.0,8.83,1.17
2024-10-25,Dinner,B,Half,85,0.2,17.0,13.97,3.03
2024-10-25,Dinner,B,Quarter,150,0.1,15.0,14.98,0.02
2024-10-25,Dinner,C,Full,142,0.25,35.5,33.06,2.44
2024-10-25,Dinner,C,Half,116,0.2,23.2,23.06,0.14
2024-10-25,Dinner,C,Quarter,52,0.1,5.2,4.01,1.19
2024-10-25,Dinner,D,Full,76,0.25,19.0,17.51,1.49
2024-10-25,Dinner,D,Half,113,0.2,22.6,20.42,2.18
2024-10-25,Dinner,D,Quarter,63,0.1,6.3,6.25,0.05
2024-10-26,Lunch,A,Full,41,0.25,10.25,8.14,2.11
2024-10-26,Lunch,A,Half,64,0.2,12.8,9.86,2.94
2024-10-26,Lunch,A,Quarter,61,0.1,6.1,5.47,0.63
2024-10-26,Lunch,B,Full,123,0.25,30.75,30.72,0.03
2024-10-26,Lunch,B,Half,76,0.2,15.2,11.65,3.55
2024-10-26,Lunch,B,Quarter,142,0.1,14.2,10.71,3.49
2024-10-26,Lunch,C,Full,108,0.25,27.0,24.98,2.02
2024-10-26,Lunch,C,Half,92,0.2,18.4,18.14,0.26
